,Date,Price,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7
1547,2010-10-08,1165.15,979.15,1072.323,1349.342,914.7,1193.296,1528.8,4774.185
1548,2010-10-07,1158.06,964.06,1046.646,1345.061,886.686,1191.374,1512.8,4798.282
1549,2010-10-06,1159.97,973.97,1050.147,1347.839,894.092,1192.676,1512.8,4790.46
1550,2010-10-05,1160.75,966.75,1063.548,1346.232,902.806,1190.756,1496.8,4767.943
1551,2010-10-04,1137.03,951.03,1062.342,1340.291,905.789,1192.057,1512.8,4800.414
1552,2010-10-01,1146.24,968.24,1055.34,1345.551,903.322,1193.355,1512.8,4795.712
1553,2010-09-30,1141.2,971.2,1061.91,1345.961,913.617,1194.652,1512.8,4791.782
1554,2010-09-29,1144.73,966.73,1063.746,1345.289,911.461,1192.733,1496.8,
1555,2010-09-28,1147.7,961.7,1083.159,1344.427,925.839,1190.817,,4767.262
1556,2010-09-27,1142.16,964.16,1086.237,1344.666,932.854,1192.112,1512.8,4767.286
1557,2010-09-24,1148.67,962.67,1077.138,1345.011,920.413,1190.197,1512.8,4771.376
1558,2010-09-23,1124.83,946.83,1075.059,1339.01,922.576,1191.49,1496.8,4784.834
1559,2010-09-22,1134.28,948.28,1073.538,1340.357,917.263,1189.578,1496.8,4778.448
1560,2010-09-21,1139.78,945.78,1065.285,1340.359,905.614,1187.667,1496.8,4782.721
1561,2010-09-20,1142.71,956.71,1064.133,1343.484,908.647,1188.958,1512.8,4788.493
1562,2010-09-17,1125.59,947.59,1068.642,1339.766,917.01,1190.247,1496.8,4788.67
1563,2010-09-16,1124.66,938.66,1066.563,1337.573,911.17,1188.338,1496.8,4793.226
1564,2010-09-15,1125.07,931.07,1056.195,1335.837,897.525,1186.431,1512.8,4814.717
1565,2010-09-14,1121.1,935.1,1054.233,1336.604,899.794,1187.718,1512.8,4818.203
1566,2010-09-13,1121.9,943.9,1056.24,1339.002,905.801,1189.004,1512.8,4812.956
1567,2010-09-10,1109.55,923.55,1048.077,1332.902,894.228,1187.098,1512.8,4835.021
1568,2010-09-09,1104.18,926.18,1056.681,1333.188,906.449,1188.382,1512.8,4829.349
1569,2010-09-08,1098.87,912.87,1031.958,1329.493,879.273,1186.478,1528.8,4870.944
1570,2010-09-07,1091.84,897.84,1017.756,1325.208,862.005,1184.576,1528.8,4893.752
1571,2010-09-03,1104.51,902.51,1033.236,1327.667,872.705,1182.676,1544.8,4877.159
1572,2010-09-02,1090.1,880.1,1025.217,1320.853,861.261,1180.778,1560.8,4911.167
1573,2010-09-01,1080.29,862.29,1014.912,1315.613,847.661,1178.882,1560.8,4932.871
1574,2010-08-31,1049.33,823.33,1009.206,1303.121,838.394,1176.987,1560.8,4971.125
1575,2010-08-30,1048.92,814.92,997.065,1301.097,823.058,1175.094,,4975.286
1576,2010-08-27,1064.59,822.59,988.884,1304.586,811.454,1173.203,1528.8,4959.404
1577,2010-08-26,1047.22,813.22,995.778,1300.745,822.065,1174.485,1544.8,4977.441
1578,2010-08-25,1055.33,813.33,1002.168,1301.644,824.201,1172.596,1544.8,4964.498
1579,2010-08-24,1051.87,801.87,995.166,1298.572,813.707,1170.709,1544.8,4976.57
1580,2010-08-23,1067.36,825.36,992.034,1306.007,814.863,1171.989,1560.8,4971.81
1581,2010-08-20,1071.69,837.69,999.414,1309.613,825.935,1173.267,1576.8,4967.645
1582,2010-08-19,1075.63,833.63,983.682,1309.085,807.201,1171.381,1592.8,4991.107
1583,2010-08-18,1094.16,844.16,974.025,1313.572,794.196,1169.497,1592.8,4983.881
1584,2010-08-17,1092.54,834.54,970.2,1311.136,786.693,1167.615,1592.8,4990.942
1585,2010-08-16,1079.38,829.38,977.715,1308.73,,1168.891,1592.8,4994.128
1586,2010-08-13,1079.25,821.25,974.754,1306.805,791.207,1167.011,1576.8,4988.831
1587,2010-08-12,1083.61,817.61,963.63,1306.425,776.811,1165.133,1592.8,
1588,2010-08-11,1089.47,815.47,959.733,1306.561,769.238,1163.256,1592.8,5006.937
1589,2010-08-10,1121.06,855.06,952.326,1319.56,766.349,1164.531,1592.8,4980.415
1590,2010-08-09,1127.79,869.79,957.942,1324.002,775.758,1165.803,1592.8,4965.619
1591,2010-08-06,1121.64,855.64,954.252,1320.008,768.378,1163.928,1592.8,4977.092
1592,2010-08-05,1125.81,851.81,947.709,1319.569,758.303,1162.055,1592.8,4981.129
1593,2010-08-04,1127.24,845.24,941.436,1318.186,748.48,1160.184,1592.8,4987.639
1594,2010-08-03,1120.46,846.46,946.143,1317.972,757.032,1161.455,1592.8,4987.267
1595,2010-08-02,1125.86,843.86,942.606,,749.794,1159.585,1592.8,4987.047
1596,2010-07-30,1101.6,,933.39,1307.71,737.187,1157.717,1592.8,5022.234
1597,2010-07-29,1101.53,819.53,932.022,1309.807,739.997,1158.986,1608.8,5031.297
1598,2010-07-28,1106.13,832.13,934.569,1313.518,746.508,1160.253,1592.8,5011.727
1599,2010-07-27,1113.84,847.84,939.033,1318.303,754.832,1161.519,1592.8,4997.104
1600,2010-07-26,1115.01,857.01,937.557,1320.831,,1162.782,,4995.036
1601,2010-07-23,1102.66,852.66,948.681,1318.684,772.163,1164.044,1592.8,4993.717
1602,2010-07-22,1093.67,851.67,953.064,1317.697,780.413,1165.304,1592.8,4995.864
1603,2010-07-21,1069.59,835.59,958.41,1311.488,789.575,1166.562,1592.8,5012.121
1604,2010-07-20,1083.48,841.48,946.35,1314.413,774.272,1164.696,1576.8,5002.069
1605,2010-07-19,1071.25,821.25,936.702,1308.299,761.248,1162.832,1576.8,5025.698
1606,2010-07-16,1064.88,822.88,938.025,1308.212,766.604,1164.088,1576.8,5028.331
1607,2010-07-15,1096.48,862.48,942.858,1321.274,775.281,1165.342,1576.8,4989.426
1608,2010-07-14,1095.17,853.17,938.889,1318.941,767.628,1163.48,1576.8,4996.376
1609,2010-07-13,1095.34,845.34,930.627,1317.121,755.911,1161.619,1576.8,5006.214
1610,2010-07-12,1078.75,820.75,,1309.49,733.73,1159.76,1560.8,5034.064
1611,2010-07-09,1077.96,827.96,893.745,1311.336,721.197,1161.013,1560.8,5050.354
1612,2010-07-08,1070.25,828.25,905.634,1310.78,736.553,1162.264,1560.8,5043.583
1613,2010-07-07,1060.27,810.27,901.71,1305.435,728.937,1160.406,1560.8,5059.18
1614,2010-07-06,1028.06,786.06,915.165,1296.371,745.78,1161.655,1560.8,5075.3
1615,2010-07-02,1022.58,772.58,893.907,1292.581,721.745,1159.8,1560.8,5104.069
1616,2010-07-01,1027.37,785.37,914.706,1296.358,745.548,1161.047,1560.8,5075.69
1617,2010-06-30,1030.71,780.71,911.007,1295.632,738.144,1159.194,1560.8,5077.741
1618,2010-06-29,1041.24,799.24,913.671,1301.406,744.769,1160.439,1560.8,5062.11
1619,2010-06-28,1074.57,824.57,891.981,1311.109,720.314,1158.587,1560.8,5052.546
1620,2010-06-25,1076.76,818.76,886.356,1309.989,711.082,1156.737,1560.8,5057.729
1621,2010-06-24,1073.69,807.69,898.425,1307.04,718.62,1154.889,1560.8,5050.092
1622,2010-06-23,1092.04,834.04,905.139,1315.544,729.084,1156.132,1544.8,5012.5
1623,2010-06-22,1095.31,829.31,912.636,1314.803,732.292,1154.286,1528.8,4993.182
1624,2010-06-21,1113.2,855.2,922.689,1323.154,745.925,1155.527,1528.8,4962.622
1625,2010-06-18,1117.51,867.51,923.31,1326.778,750.616,1156.767,1512.8,4945.29
1626,2010-06-17,1116.04,874.04,937.575,1328.389,768.247,1158.006,1512.8,4929.763
1627,2010-06-16,1114.61,880.61,945.315,1330.014,779.693,1159.242,1512.8,4920.87
1628,2010-06-15,1115.23,889.23,946.404,1332.353,784.83,,1528.8,4926.737
1629,2010-06-14,1089.63,855.63,920.214,1321.548,756.086,1158.632,1512.8,4970.795
1630,2010-06-11,1091.6,849.6,910.863,1320.355,743.314,1156.789,1512.8,
1631,2010-06-10,1086.84,852.84,907.992,1320.814,744.69,1158.021,1512.8,4985.356
1632,2010-06-09,1055.69,829.69,912.384,1312.059,752.959,1159.252,1512.8,5009.616
1633,2010-06-08,1062.0,844.0,918.252,1316.379,762.63,1160.482,1528.8,5004.896
1634,2010-06-07,1050.47,824.47,911.655,1310.469,752.469,1158.64,1528.8,5024.82
1635,2010-06-04,1064.88,846.88,919.926,1317.62,764.422,1159.868,1528.8,4999.525
1636,2010-06-03,1102.83,876.83,914.508,1329.004,755.379,1158.028,1528.8,4968.761
1637,2010-06-02,1098.38,880.38,917.622,1329.569,762.437,1159.254,1544.8,4977.624
1638,2010-06-01,1070.71,844.71,909.684,1318.012,750.999,1157.416,1528.8,5005.079
1639,2010-05-28,1089.41,871.41,913.203,1326.673,758.442,1158.64,1544.8,4990.374
1640,2010-05-27,1103.06,893.06,907.56,1333.571,757.182,1159.862,1544.8,4980.153
1641,2010-05-26,1067.95,849.95,919.089,1319.4,764.236,1158.026,1528.8,4995.003
1642,2010-05-25,1074.03,,916.821,1323.648,766.182,1159.246,1544.8,4998.875
1643,2010-05-24,1073.65,871.65,920.079,1325.633,773.38,1160.464,1560.8,5003.511
1644,2010-05-21,1087.69,893.69,929.34,1332.672,786.283,1161.681,1544.8,4967.531
1645,2010-05-20,1071.59,885.59,927.243,1329.148,,1162.896,1528.8,4973.405
1646,2010-05-19,1115.05,937.05,928.638,1346.506,793.821,1164.109,1544.8,4936.116
1647,2010-05-18,1120.8,950.8,,1350.646,802.912,1165.321,1544.8,4922.557
1648,2010-05-17,1136.94,974.94,932.904,1358.433,806.083,1166.53,1544.8,4905.039
1649,2010-05-14,1135.68,981.68,940.023,1360.116,816.956,1167.738,1544.8,4896.548
1650,2010-05-13,1157.44,1011.44,946.125,1369.882,826.863,1168.944,1544.8,4866.083
1651,2010-05-12,1171.67,1017.67,919.377,1373.007,797.524,1167.11,1544.8,4881.13
1652,2010-05-11,1155.79,1009.79,933.066,1369.557,814.649,1168.314,1544.8,4880.456
1653,2010-05-10,1159.73,1021.73,933.93,1373.07,819.574,1169.517,1544.8,4873.23
1654,2010-05-07,1110.88,,942.507,1358.025,831.838,1170.717,1560.8,4920.803
1655,2010-05-06,1128.15,1006.15,950.58,1366.22,843.625,1171.916,1560.8,4892.772
1656,2010-05-05,1165.87,1051.87,950.994,1381.613,848.124,1173.114,1560.8,4852.224
1657,2010-05-04,1173.6,1051.6,951.453,1382.462,844.666,1171.281,1576.8,4855.619
1658,2010-05-03,1202.26,1072.26,924.597,1390.68,815.204,1169.45,1576.8,4856.425
1659,2010-04-30,1186.69,1064.69,938.502,1387.33,832.545,1170.646,1576.8,4855.174
1660,2010-04-29,1206.78,1092.78,948.852,1396.537,846.504,1171.839,1576.8,4821.943
1661,2010-04-28,1191.36,1085.36,956.889,1393.237,858.263,1173.031,1576.8,4826.616
1662,2010-04-27,1183.71,1085.71,946.881,1392.673,852.836,1174.221,1576.8,4842.265
1663,2010-04-26,1212.05,1122.05,951.444,1404.794,861.287,1175.41,1560.8,4796.784
1664,2010-04-23,1217.28,1135.28,957.213,1408.773,870.888,1176.597,1544.8,4773.155
1665,2010-04-22,1208.67,1134.67,959.04,1407.87,876.734,1177.781,1544.8,4777.463
1666,2010-04-21,1205.94,1123.94,954.36,1405.04,868.381,1175.952,1544.8,4786.662
1667,2010-04-20,1207.17,1133.17,948.645,1407.607,867.04,1177.135,1528.8,4778.983
1668,2010-04-19,1197.52,1131.52,949.212,1406.333,871.685,1178.317,1512.8,4775.644
1669,2010-04-16,1192.13,1134.13,949.833,1406.561,876.382,1179.496,1512.8,4777.989
1670,2010-04-15,1211.67,1161.67,948.906,1415.597,879.603,1180.674,1496.8,4747.017
1671,2010-04-14,1210.65,1152.65,954.909,1413.37,881.431,1178.847,1512.8,4753.378
1672,2010-04-13,1197.3,1131.3,936.54,1406.784,860.021,1177.021,1512.8,4787.494
1673,2010-04-12,1196.48,1122.48,922.311,1404.626,842.555,1175.197,1512.8,4804.774
1674,2010-04-09,1194.37,1112.37,889.047,1402.012,806.931,1173.375,1496.8,4833.233
1675,2010-04-08,1186.44,1096.44,883.278,1397.337,797.526,1171.554,1496.8,4848.817
1676,2010-04-07,1182.45,1100.45,902.781,1398.056,820.229,1172.731,1480.8,4820.054
1677,2010-04-06,1189.44,1115.44,892.548,1402.662,814.566,1173.905,1480.8,4821.384
1678,2010-04-05,1187.44,1121.44,905.247,1404.084,830.781,1175.078,1480.8,4807.728
1679,2010-04-01,1178.1,1120.1,907.533,1402.906,,1176.248,1480.8,4812.296
1680,2010-03-31,1169.43,1103.43,916.074,1397.964,841.315,1174.43,1464.8,4803.645
1681,2010-03-30,1173.27,1099.27,914.571,1397.454,835.981,,1448.8,4792.994
1682,2010-03-29,1173.22,1091.22,912.717,1395.566,830.312,1170.797,1448.8,4796.603
1683,2010-03-26,1166.59,1076.59,923.994,1391.343,837.18,1168.984,1448.8,4793.032
1684,2010-03-25,1165.73,1083.73,927.936,1393.167,845.046,1170.153,1448.8,4787.371
1685,2010-03-24,1167.72,1093.72,921.492,1396.002,842.994,1171.32,1432.8,4779.751
1686,2010-03-23,1174.17,1092.17,915.975,1396.421,833.827,1169.508,1448.8,4790.703
1687,2010-03-22,1165.81,1075.81,914.499,1391.581,828.518,1167.698,1448.8,4802.228
1688,2010-03-19,1159.9,1077.9,925.173,,842.816,1168.864,1448.8,4794.546
1689,2010-03-18,1165.83,1075.83,948.204,1391.846,860.922,1167.056,1448.8,4766.033
1690,2010-03-17,1166.21,1068.21,948.861,1390.11,857.654,1165.249,1448.8,4766.564
1691,2010-03-16,1159.46,1069.46,948.726,1389.838,861.63,1166.413,1432.8,4761.058
1692,2010-03-15,1150.51,1052.51,947.079,1384.782,856.161,1164.608,1432.8,4773.343
1693,2010-03-12,1149.99,1043.99,942.966,1382.724,848.334,1162.805,1432.8,4779.793
1694,2010-03-11,1150.24,1036.24,931.464,1380.94,833.443,1161.003,1416.8,4783.255
1695,2010-03-10,1145.61,1023.61,930.924,1377.418,829.029,1159.204,1400.8,4780.063
1696,2010-03-09,1140.45,1026.45,914.49,1377.707,817.418,1160.366,1400.8,4800.146
1697,2010-03-08,1138.5,1032.5,919.827,1379.138,826.623,1161.526,1400.8,4794.088
1698,2010-03-05,1138.7,1024.7,918.567,1377.335,821.519,1159.728,1384.8,4786.83
1699,2010-03-04,1122.97,1000.97,920.106,1369.852,819.093,1157.932,1384.8,4802.552
1700,2010-03-03,1118.79,1004.79,926.559,1370.486,829.367,1159.091,1368.8,4787.537
1701,2010-03-02,1118.31,996.31,910.044,1368.438,809.669,1157.296,1368.8,4807.061
1702,2010-03-01,1115.71,985.71,896.553,1365.634,792.861,1155.503,1368.8,4825.526
1703,2010-02-26,1104.49,966.49,869.481,1359.752,763.053,1153.712,1352.8,4856.97
1704,2010-02-25,1102.94,956.94,876.582,,765.945,1151.923,1352.8,4852.65
1705,2010-02-24,1105.24,967.24,870.975,1360.263,764.675,1153.079,1352.8,4853.911
1706,2010-02-23,1094.6,948.6,859.842,1354.584,750.114,1151.292,1368.8,4887.96
1707,2010-02-22,1108.01,954.01,882.882,1357.497,768.267,1149.506,1368.8,4851.811
1708,2010-02-19,1109.17,947.17,876.303,1356.034,758.065,1147.721,1352.8,4849.245
1709,2010-02-18,1106.75,936.75,871.056,1353.291,749.137,1145.939,1336.8,
1710,2010-02-17,1099.51,937.51,861.525,1352.824,744.105,1147.094,1336.8,4863.825
1711,2010-02-16,1094.87,940.87,866.214,1353.285,752.692,1148.248,1320.8,4851.134
1712,2010-02-12,1075.51,913.51,853.875,1344.476,736.967,1146.467,1304.8,4875.213
1713,2010-02-11,1078.47,924.47,850.293,1347.654,737.629,1147.618,1320.8,4883.694
1714,2010-02-10,1068.13,922.13,826.704,1346.07,719.121,1148.768,1304.8,4906.706
1715,2010-02-09,1070.52,932.52,827.172,1349.044,723.661,1149.917,1304.8,4901.473
1716,2010-02-08,1056.74,926.74,836.883,1346.223,737.059,1151.063,1320.8,4912.594
1717,2010-02-05,1066.19,944.19,845.289,1351.728,749.209,1152.208,1320.8,4891.863
1718,2010-02-04,1063.11,933.11,849.366,1348.741,749.21,1150.429,1320.8,4892.256
1719,2010-02-03,1097.28,975.28,884.763,1363.116,787.24,1151.572,1304.8,4808.098
1720,2010-02-02,1103.32,989.32,,1367.404,798.405,1152.713,,4791.847
1721,2010-02-01,1089.19,983.19,894.771,1364.454,805.032,1153.853,1304.8,4800.797
1722,2010-01-29,1073.87,975.87,916.686,,830.148,1154.991,1320.8,4800.416
1723,2010-01-28,1084.53,978.53,914.229,1363.021,823.893,1153.213,1320.8,4793.988
1724,2010-01-27,1097.5,999.5,935.73,1369.8,848.619,1154.35,1320.8,4755.731
1725,2010-01-26,1092.17,986.17,934.209,1366.006,843.263,1152.574,1320.8,4764.289
1726,2010-01-25,1096.78,982.78,927.486,1365.784,,1150.8,1320.8,4768.454
1727,2010-01-22,1091.76,969.76,920.799,1362.1,822.601,1149.027,1336.8,4792.217
1728,2010-01-21,1116.48,1002.48,926.757,1373.112,832.421,1150.162,1336.8,4758.754
1729,2010-01-20,1138.04,1032.04,909.117,1382.993,819.592,1151.295,1336.8,4753.633
1730,2010-01-19,1150.23,1036.23,905.49,1385.507,812.21,1149.524,1320.8,4736.935
1731,2010-01-15,1136.03,1030.03,906.606,1382.521,817.382,1150.655,1320.8,4747.563
1732,2010-01-14,1148.46,1050.46,883.971,1389.123,799.749,1151.784,1320.8,4756.94
1733,2010-01-13,1145.68,1055.68,895.05,1390.248,814.485,1152.912,1320.8,4745.506
1734,2010-01-12,1136.22,,890.073,1388.966,813.804,1154.038,1320.8,4757.913
1735,2010-01-11,1146.98,1072.98,908.442,1394.97,835.546,1155.162,1320.8,4725.127
1736,2010-01-08,1144.98,1078.98,947.997,1396.375,877.642,1156.284,1336.8,4692.412
1737,2010-01-07,1141.69,1083.69,949.392,1397.315,883.087,1157.405,1352.8,4701.811
1738,2010-01-06,1137.14,1087.14,929.889,1397.799,868.453,1158.524,1352.8,4724.852
1739,2010-01-05,1136.52,1078.52,941.319,1395.701,875.539,1156.755,1352.8,4714.835
1740,2010-01-04,1132.99,1066.99,948.204,1392.552,878.26,1154.988,1352.8,4712.59
1741,2009-12-31,1115.1,1057.1,922.005,1388.216,857.183,1156.105,1352.8,4756.177
1742,2009-12-30,1126.42,1076.42,932.877,1394.429,871.736,1157.221,1352.8,4730.807
1743,2009-12-29,1126.2,1084.2,937.935,1396.473,880.701,1158.335,1352.8,4723.207
1744,2009-12-28,1127.78,1093.78,955.971,1399.169,902.146,1159.447,1352.8,4699.87
1745,2009-12-24,1126.48,1100.48,946.881,1400.823,897.511,1160.558,1352.8,4708.532
1746,2009-12-23,1120.59,1102.59,991.395,1400.817,944.424,1161.667,1368.8,4674.197
1747,2009-12-22,1118.02,1108.02,1001.97,1402.011,958.705,1162.774,1352.8,4652.984
1748,2009-12-21,1114.05,1112.05,1021.896,1402.698,981.983,1163.88,1368.8,4643.107
1749,2009-12-18,1102.47,1092.47,1015.362,1396.628,971.81,1162.114,1352.8,4653.287
1750,2009-12-17,1096.08,1078.08,1029.546,1392.436,981.569,1160.35,1336.8,4635.988
1751,2009-12-16,1109.18,1099.18,1047.753,1399.302,1003.202,1161.454,1336.8,4600.855
1752,2009-12-15,1107.93,1105.93,1038.861,1400.972,998.76,1162.556,1320.8,4599.242
1753,2009-12-14,1114.11,1104.11,1037.007,1401.334,993.091,1160.794,1320.8,4596.624
1754,2009-12-11,1106.41,1088.41,,1396.665,941.687,1159.033,1320.8,4659.095
1755,2009-12-10,1102.35,1076.35,997.785,1393.315,947.561,1157.274,1304.8,4643.804
1756,2009-12-09,1095.95,1061.95,1026.333,1389.115,971.157,1155.517,1320.8,4630.992
1757,2009-12-08,1091.94,1049.94,1027.89,1385.78,968.77,1153.762,1336.8,4644.892
1758,2009-12-07,1103.25,1053.25,1048.284,1388.007,984.523,1152.008,1336.8,4613.136
1759,2009-12-04,1105.98,1063.98,1039.671,1391.12,980.343,1153.108,1336.8,4617.267
1760,2009-12-03,1099.92,1049.92,1052.352,1387.04,988.673,1151.356,1352.8,
1761,2009-12-02,1109.24,1067.24,1043.874,1392.548,984.622,1152.455,1368.8,4628.593
1762,2009-12-01,1108.86,1058.86,,1390.533,968.901,1150.704,1368.8,4643.817
1763,2009-11-30,1095.63,1053.63,1062.495,1387.845,1002.795,1151.801,1368.8,4621.187
1764,2009-11-27,1091.49,1041.49,1061.802,1384.46,998.244,1150.053,1368.8,4627.631
1765,2009-11-25,1110.63,1068.63,1059.453,1393.544,1000.098,1151.148,1368.8,4608.588
1766,2009-11-24,1105.65,1055.65,1051.596,1389.854,988.641,1149.401,1352.8,4613.632
1767,2009-11-23,1106.24,1064.24,1058.103,1392.191,999.03,1150.495,1352.8,4603.552
1768,2009-11-20,1091.38,1041.38,1044.018,1384.902,981.567,1148.749,1352.8,4635.232
1769,2009-11-19,1094.9,1052.9,1044.567,1388.305,986.212,1149.841,1336.8,4618.679
1770,2009-11-18,1109.8,1059.8,1056.753,1391.854,994.078,1148.097,1320.8,4582.125
1771,2009-11-17,1110.32,1068.32,1061.235,1394.166,1002.518,1149.188,1304.8,4564.299
1772,2009-11-16,1109.3,1059.3,1043.82,1391.917,981.837,1147.446,1304.8,4585.775
1773,2009-11-13,1093.48,1035.48,1037.682,1384.27,972.031,1145.705,1304.8,4609.822
1774,2009-11-12,1087.24,1037.24,1041.183,1384.115,979.523,1146.794,,4609.824
1775,2009-11-11,1098.51,1040.51,1028.646,1386.347,963.541,1145.055,1304.8,4613.74
1776,2009-11-10,1093.01,1027.01,1019.655,1382.461,950.978,1143.318,1288.8,4620.582
1777,2009-11-09,1093.08,1019.08,1020.546,1380.607,947.951,1141.583,1288.8,4621.116
1778,2009-11-06,1069.3,1003.3,1024.146,1374.042,,1142.67,1288.8,4638.551
1779,2009-11-05,1066.63,1008.63,1021.14,1375.185,956.749,1143.755,1288.8,4642.063
1780,2009-11-04,1046.5,980.5,1007.937,1365.946,940.115,1142.021,1288.8,
1781,2009-11-03,1045.41,971.41,1005.993,1363.663,934.35,1140.289,1288.8,4682.924
1782,2009-11-02,1042.88,976.88,1011.348,1364.853,943.632,1141.373,1288.8,4677.197
1783,2009-10-30,1036.19,962.19,999.981,1360.521,928.765,1139.643,1288.8,4697.853
1784,2009-10-29,1066.11,984.11,993.807,1369.583,918.912,1137.914,1272.8,
1785,2009-10-28,1042.63,952.63,990.198,,911.536,1136.187,1272.8,4695.245
1786,2009-10-27,1063.41,981.41,1001.403,1368.83,926.47,1137.269,1256.8,4649.823
1787,2009-10-26,1066.95,976.95,988.479,1368.244,910.093,1135.543,1256.8,4661.971
1788,2009-10-23,1079.6,997.6,988.56,1374.996,914.281,1136.624,1272.8,4656.818
1789,2009-10-22,1092.91,1002.91,988.497,1377.992,910.329,1134.9,1256.8,4635.162
1790,2009-10-21,1081.4,983.4,983.439,1371.894,901.549,1133.178,1240.8,4643.786
1791,2009-10-20,1091.06,1001.06,982.764,1377.555,905.005,1134.256,1224.8,4622.451
1792,2009-10-19,1097.91,1015.91,,1382.188,906.547,1135.333,1224.8,4616.093
1793,2009-10-16,1087.68,1013.68,985.041,1380.556,915.424,1136.408,1224.8,4618.516
1794,2009-10-15,1096.56,1030.56,990.666,1385.935,924.972,1137.482,1224.8,4601.065
1795,2009-10-14,1092.02,1034.02,991.899,1386.389,930.274,1138.554,,4591.84
1796,2009-10-13,1073.19,1023.19,992.655,1381.595,935.114,1139.624,1208.8,4607.425
1797,2009-10-12,1076.19,1034.19,996.3,1384.816,942.75,1140.692,1208.8,4598.015
1798,2009-10-09,1071.49,1037.49,1001.88,1385.208,952.258,1141.759,1192.8,4584.18
1799,2009-10-08,1065.48,1023.48,982.323,1381.117,929.446,1140.039,1176.8,4603.217
1800,2009-10-07,1057.58,1023.58,983.961,1380.33,935.14,1141.104,1192.8,4616.908
1801,2009-10-06,1054.72,1028.72,988.929,1381.395,944.056,1142.168,1192.8,4611.903
1802,2009-10-05,1040.46,1006.46,981.189,1374.265,932.674,1140.449,1192.8,4636.246
1803,2009-10-02,1025.21,999.21,976.491,1370.768,932.235,1141.511,1176.8,4644.245
1804,2009-10-01,1029.85,1011.85,980.496,1374.589,940.22,1142.571,1160.8,4622.795
1805,2009-09-30,1057.08,1031.08,977.166,1382.729,933.104,1140.854,,4590.814
1806,2009-09-29,1060.61,1026.61,962.19,1382.146,914.71,1139.138,1128.8,4595.342
1807,2009-09-28,1062.98,1036.98,979.659,1385.137,935.734,1140.197,1128.8,4571.352
1808,2009-09-25,1044.38,1026.38,986.103,1380.399,946.083,1141.254,1112.8,4570.45
1809,2009-09-24,1050.78,1040.78,989.325,1384.874,953.313,1142.309,1112.8,4558.089
1810,2009-09-23,1060.87,1058.87,988.209,1390.71,956.341,1143.363,1112.8,4546.813
1811,2009-09-22,1071.66,1077.66,989.433,1396.808,961.636,1144.415,1096.8,4522.26
1812,2009-09-21,1064.66,1062.66,966.609,1392.343,935.629,1142.701,1096.8,4556.0
1813,2009-09-18,1068.3,1058.3,963.873,1391.804,929.084,1140.989,1096.8,4556.972
1814,2009-09-17,1065.49,1063.49,959.967,1392.885,929.405,1142.039,1080.8,4551.685
1815,2009-09-16,1068.76,1074.76,967.518,1396.21,940.83,1143.088,1080.8,4537.681
1816,2009-09-15,1052.63,1066.63,960.516,1392.369,938.149,1144.135,1080.8,4559.134
1817,2009-09-14,1049.34,1055.34,963.621,1389.269,937.266,1142.424,1080.8,4560.593
1818,2009-09-11,1042.73,1040.73,955.449,1384.942,925.448,1140.715,,4577.826
1819,2009-09-10,1044.14,1050.14,991.602,1387.578,,1141.761,1080.8,4534.063
1820,2009-09-09,1033.37,1047.37,1002.438,1385.71,979.232,1142.804,1096.8,4540.438
1821,2009-09-08,1025.39,1031.39,984.321,1380.872,957.77,1141.097,1096.8,4570.034
1822,2009-09-04,1016.4,1014.4,,1375.658,935.264,1139.392,1096.8,4601.839
1823,2009-09-03,1003.24,993.24,969.327,1368.898,935.44,1137.688,1096.8,
1824,2009-09-02,994.75,976.75,975.6,1363.865,937.634,1135.986,1112.8,4625.091
1825,2009-09-01,998.04,988.04,976.203,1367.193,942.326,1137.028,1112.8,4618.724
1826,2009-08-31,1020.62,,985.752,1377.67,955.702,1138.068,1112.8,4583.154
1827,2009-08-28,1028.93,1018.93,975.834,1378.863,942.184,1136.367,1128.8,4597.424
1828,2009-08-27,1030.98,1012.98,992.682,1377.736,954.647,1134.668,1128.8,4578.282
1829,2009-08-26,1028.12,1002.12,1006.686,1374.79,964.352,1132.971,1128.8,4567.192
1830,2009-08-25,1028.0,1010.0,1023.057,1376.858,984.359,1134.01,,4556.723
1831,2009-08-24,1025.57,1015.57,1015.677,1378.07,981.305,1135.047,1144.8,4564.916
1832,2009-08-21,1026.13,1024.13,1032.264,1380.391,1001.527,,1144.8,4543.51
1833,2009-08-20,1007.37,997.37,1024.362,1371.539,989.965,1134.387,1128.8,4562.616
1834,2009-08-19,996.46,994.46,1021.248,1369.598,991.053,1135.421,1112.8,4564.557
1835,2009-08-18,989.67,995.67,1036.332,1369.185,,1136.453,1112.8,4552.148
1836,2009-08-17,979.73,993.73,1039.932,1367.601,1017.433,1137.483,1112.8,4555.65
1837,2009-08-14,1004.09,1026.09,1042.371,1378.764,1023.918,1138.512,1112.8,4526.14
1838,2009-08-13,1012.73,1042.73,1043.676,1384.088,1029.301,1139.54,1128.8,4523.61
1839,2009-08-12,1005.81,1043.81,1048.518,1383.626,1038.122,1140.565,1112.8,4512.701
1840,2009-08-11,994.35,1040.35,1050.741,1381.473,1044.399,1141.589,1112.8,4519.245
1841,2009-08-10,1007.1,1045.1,1029.24,1384.328,1019.612,1139.895,1112.8,4532.013
